Input_English,Target_Khmer,Predicted_Khmer,Word_Acc,Char_Acc,F1,CER
koruvichea,គរុវិជ្ជា,គរជេវិត,0,0.33333333333333337,0.6250000000000001,0.6666666666666666
meantondor,មានទណ្ឌ,មានទ័ន្ត,0,0.625,0.6666666666666666,0.42857142857142855
nitsson,និទស្សន៍,និទស្សន៍,1,1.0,1.0,0.0
chhateansala,ឆទានសាលា,ឆទានសាលា,1,1.0,1.0,0.0
phossotei,ផុស្សតី,ផស្សុទ្យ,0,0.375,0.6666666666666666,0.7142857142857143
bopenbopan,ប៉ប៉ិនប៉ប៉ាន់,ប៉ប៉ិនប៉ប៉ាន,0,0.9230769230769231,0.9600000000000001,0.07692307692307693
torunei,តរុណី,តរុណី,1,1.0,1.0,0.0
longkea,លង្កា,លង្គា,0,0.8,0.8000000000000002,0.2
aonubsokk,អនុបសគ្គ,អនុស្សលៈ,0,0.375,0.625,0.625
aonupeal,អនុពាល,អនុប៉ាំ,0,0.5714285714285714,0.6153846153846153,0.5
nityor,និត្យ,និត្យ,1,1.0,1.0,0.0
kanhjroukbaokbach,កញ្ជ្រោកបោកបាច,កញ្ជ្រោកបោកបាច,1,1.0,1.0,0.0
chhlau,ឆ្លៅ,ឆ្លើ,0,0.75,0.75,0.25
orngkor,អង្គរ,អង្គរ,1,1.0,1.0,0.0
phisovong,ភិសវង់,ភិសវង,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
chhong,ឆុង,ឆង,0,0.6666666666666667,0.8,0.3333333333333333
banteal,បន្ទាល់,បន្ទាល,0,0.8571428571428572,0.923076923076923,0.14285714285714285
dongkhtaeng,ដងខ្ទែង,ដងខ្ដែន,0,0.7142857142857143,0.7142857142857143,0.2857142857142857
humrong,ហ៊ុមរោង,ហ៊ុមរោង,1,1.0,1.0,0.0
phnok,ភ្នក់,ផ្នក,0,0.6,0.6666666666666665,0.4
sroengkor,ស្រឹង្គ,ស្រឹង្គ,1,1.0,1.0,0.0
kronhikkronhuk,ក្រញិកក្រញុក,ក្រញិកក្រញុក,1,1.0,1.0,0.0
samphit,សម្ភិត,សម្ភិត,1,1.0,1.0,0.0
chetapon,ជេតពន,ចេតុប្យន៍,0,0.33333333333333337,0.42857142857142855,1.2
aambat,អំបាត,អំបាត,1,1.0,1.0,0.0
karongket,ការអង្កេត,ការអង្កិត,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
aasamphinn,អសម្ភិន្ន,អសម្ភិន្ន,1,1.0,1.0,0.0
rumlouk,រំលោក,រំលោក,1,1.0,1.0,0.0
lmomotae,ល្មមតែ,ល្មាល់កាន,0,0.33333333333333337,0.4,1.0
ri,រី,រី,1,1.0,1.0,0.0
aasvairin,អស្វៃរិន,អសៃវិនី,0,0.5,0.7999999999999999,0.5
kampong,កំប៉ុង,កំពង,0,0.5,0.6,0.5
niyumney,និយមន័យ,និយម័យន៍,0,0.625,0.9333333333333333,0.42857142857142855
snguon,ស្ងួន,ស្ងួន,1,1.0,1.0,0.0
piben,ពិបិន,ពិបាន,0,0.8,0.8000000000000002,0.2
kangvin,កង្វិន,កង្វិន,1,1.0,1.0,0.0
nissyeacharyor,និស្សយាចារ្យ,ស្នៃស្យាគ្រិយ,0,0.46153846153846156,0.8,0.5833333333333334
baeah,ប៉ែះ,ប៉ើះ,0,0.75,0.75,0.25
rochokey,រជកី,រកជី,0,0.5,1.0,0.5
kantechal,កន្ទេចអាល,កន្តេចាល,0,0.7777777777777778,0.823529411764706,0.2222222222222222
taykumnit,តាយគំនិត,តាគ់ទ្រេវុន,0,0.18181818181818177,0.4210526315789474,1.125
seros,សិរស៍,សេរៅ,0,0.4,0.4444444444444445,0.6
leangsat,លាំងសាត,លាងសាត់,0,0.7142857142857143,0.8571428571428571,0.2857142857142857
aabaloukan,អបលោកន,អបលោកន៍,0,0.8571428571428572,0.923076923076923,0.16666666666666666
neung,ហ្នឹង,នឹង,0,0.6,0.7499999999999999,0.4
roneboronob,រណេបរណប,រណេបរណ្ម,0,0.75,0.7999999999999999,0.2857142857142857
akas,អាកាស,អាកាស,1,1.0,1.0,0.0
kombrok,កំប្រុក,កំប្រក,0,0.8571428571428572,0.923076923076923,0.14285714285714285
bandeb,បណ្ដិប,បណ្ដេប,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
rolot,រលត់,រលត់,1,1.0,1.0,0.0
krub,គ្រប់,គ្រូប,0,0.6,0.8000000000000002,0.4
chheung,ឆឺង,ឈើង,0,0.33333333333333337,0.3333333333333333,0.6666666666666666
triebtra,ត្រៀបត្រា,ត្រៀបត្រៃ,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
reamreachyor,រាមរាជ្យ,រាមរយាជ,0,0.625,0.9333333333333333,0.375
changpung,ចងពុង,ចងពង់,0,0.6,0.8000000000000002,0.4
ngum,ង៉ុមៗ,ងំ,0,0.19999999999999996,0.28571428571428575,0.8
brotebotea,ប្រតិបទា,ប្រតិបទា,1,1.0,1.0,0.0
aatabei,អាតាបី,អាតាបី,1,1.0,1.0,0.0
reapon,រាពណ៍,រាពណ៍,1,1.0,1.0,0.0
saeukboblaeuk,សើកប៉ប្លើក,ស៊ើកប៉ប្រឹក,0,0.7272727272727273,0.761904761904762,0.3
bathean,បធាន,បាធាន,0,0.8,0.888888888888889,0.25
mochch,មជ្ជ,មច្ច,0,0.5,0.5,0.5
bongsiet,បង់សៀត,បង្សៀត,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
hoddochaorok,ហដ្ដចោរក,ហដ្ដចោរក,1,1.0,1.0,0.0
hasanah,ហសន,ហស់ញា,0,0.4,0.5,1.0
bretavorn,ប្រេតវ័ន,ប្រេតវ័ន្ត,0,0.8,0.888888888888889,0.25
lbo,របរ,ល្បា,0,0.25,0.28571428571428575,1.0
pom,ពុំ,ពម,0,0.33333333333333337,0.4,0.6666666666666666
bromanbat,ប្រមាណបត្រ,ប្រមាណបត្រ,1,1.0,1.0,0.0
virubokkhor,វិរូបក្ខ,វិរូបក្ខ,1,1.0,1.0,0.0
ropertropaong,រប៉ឺតរប៉ោង,រប៉ឺតរ៉ោះប៊ី,0,0.5833333333333333,0.8181818181818182,0.5
banter,បន្ទេរ,បន្ទារ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
kapea,ការពារ,ការាប,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
asarng,អះអាង,អស្រង,0,0.4,0.4000000000000001,0.6
leakthyung,លាក់ធ្យូង,លាយខ្ងួត,0,0.33333333333333337,0.5882352941176471,0.6666666666666666
bratak,ប្រតាក,ប្រតក,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
ahson,អាសន្ន,អាសុន,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
yongoyol,យង់យល់,យងយោល,0,0.5,0.7272727272727272,0.5
phottotereaek,ភត្តតិរែក,ភត្តតិរការ,0,0.7,0.8421052631578948,0.3333333333333333
loy,ឡូយ,លយ,0,0.33333333333333337,0.4,0.6666666666666666
laelor,ឡែឡ,ឡែឡ,1,1.0,1.0,0.0
rottechchhet,រត្តិច្ឆេទ,រត្តេចចតិ,0,0.5,0.7368421052631577,0.5
krong,គ្រង់,ក្រង,0,0.6,0.6666666666666665,0.4
teanhan,ទាន់ហន់,ទាញ់ណ,0,0.4285714285714286,0.5,0.5714285714285714
thu,ធូរ,ធៅ,0,0.33333333333333337,0.4,0.6666666666666666
bralounh,ប្រឡូញ,ប្រលោញ,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
sopheapkaron,សភាពការណ៍,សភាបារណ៍,0,0.7777777777777778,0.823529411764706,0.2222222222222222
chomain,ចម្អិន,ចម្អៀន,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aabalab,អាបឡាប,អបឡាប,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
thmenhchhau,ធ្មេញឈើ,ធ្មះញ៉ូវ,0,0.5,0.5333333333333333,0.5714285714285714
chorcha,ចរចា,ចរហាក,0,0.6,0.6666666666666665,0.5
komnern,កំណើន,កំណើន,1,1.0,1.0,0.0
nhaeuyochoh,ណ្ហើយចុះ,ញើយច្ចៅ,0,0.25,0.5333333333333333,0.75
khnaeut,ខ្នើត,ខ្នើត,1,1.0,1.0,0.0
torn,ទាន់,តាន់,0,0.75,0.75,0.25
tondokommoneasonea,ទណ្ឌកម្មនាសនា,ទន្គហនុមទានកាស,0,0.3571428571428571,0.6666666666666666,0.6923076923076923
songochroung,សង់ជ្រោង,សង់ជ្រោង,1,1.0,1.0,0.0
sakareach,សករាជ,សករាជ,1,1.0,1.0,0.0
aonthu,អន្ធូ,អន្ធូ,1,1.0,1.0,0.0
bangchamteanh,បង់ចំទាញ,បង់ច្ខាបាន,0,0.5,0.5555555555555556,0.625
aanoutatt,អនោតត្ត,អនោតត្ត,1,1.0,1.0,0.0
roleang,រលៀង,រលាំង,0,0.6,0.6666666666666665,0.5
banhnheaphea,បញ្ញាភា,បញ្ញាភា,1,1.0,1.0,0.0
stael,ស្ទែល,ស្ទែល,1,1.0,1.0,0.0
lomaokopoanr,លម្អក់ព័ណ៌,លមោស័ន្ល,0,0.19999999999999996,0.4444444444444445,0.8
vipheavini,វិភាវិនី,វិភាវិនីយ៍,0,0.8,0.888888888888889,0.25
tarongkokote,តរង្គគតិ,តរង្គគតិក,0,0.8888888888888888,0.9411764705882353,0.125
laong,ល្អង,ឡោង,0,0.25,0.28571428571428575,0.75
soyomphu,សយម្ភូ,សយម្ភូ,1,1.0,1.0,0.0
chiva,ជីវ៉ា,ជីវា,0,0.8,0.888888888888889,0.2
sromoul,ស្រមោល,ស្រមោល,1,1.0,1.0,0.0
khvae,ខ្វែ,ខ្វែ,1,1.0,1.0,0.0
lueynileaeng,ឡើយនីលែង,ឡឺនីលែង,0,0.75,0.7999999999999999,0.25
hath,ហត្ថ,ហត់,0,0.5,0.5714285714285715,0.5
poutang,ពោះតាំង,ពោទង,0,0.4285714285714286,0.5454545454545454,0.5714285714285714
popuek,ពពឹក,ពពឹក,1,1.0,1.0,0.0
beub,ប៉ឺប,បើប,0,0.5,0.5714285714285715,0.5
pipruoh,ពីព្រោះ,ពិពុរោយ,0,0.5714285714285714,0.5714285714285714,0.42857142857142855
kehabal,គេហបាល,កេហាបាល,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
preahbat,ព្រះបាទ,ព្រះបាត,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
pipdthosachcha,ពិពឌ្ឍសច្ចា,ពិព្ដាធសមចារ,0,0.41666666666666663,0.6086956521739131,0.6363636363636364
samruk,សម្រុក,សម្រុក,1,1.0,1.0,0.0
melek,មេលេខ,មេលេក,0,0.8,0.8000000000000002,0.2
mokothorodthor,មគធរដ្ឋ,មកធិរ័ជន៍,0,0.33333333333333337,0.375,0.8571428571428571
khtah,ខ្ទះ,ខ្ទះ,1,1.0,1.0,0.0
chotoreariysochch,ចតុរារិយសច្ច,ចតរិកភាយក,0,0.33333333333333337,0.5714285714285715,0.6666666666666666
ngeak,ងាក,ងាក់,0,0.75,0.8571428571428571,0.3333333333333333
morocco,ម៉ារ៉ុក,មរុក្យ,0,0.2857142857142857,0.6153846153846153,0.7142857142857143
aouaa,អ៊ូអា,អ៊ូអា,1,1.0,1.0,0.0
phoyophay,ផុយផាយ,ភយោញ្ធ,0,0.0,0.16666666666666666,1.0
nivttaneakar,និវត្តនាការ,និវត្តនាការ,1,1.0,1.0,0.0
chuk,ជុក,ជុក,1,1.0,1.0,0.0
rubakay,រូបកាយ,រុបកាយ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
jordan,ហ្ស៊កដានី,ឯងហាណ,0,0.11111111111111116,0.2857142857142857,0.8888888888888888
roaiekroaay,រអៀករអាយ,រអៀក្អយរ៉,0,0.5555555555555556,0.823529411764706,0.5
lumaokpor,លំអក់ព័ណ៌,លំអន់,0,0.4444444444444444,0.5714285714285714,0.5555555555555556
robokacheas,របុកជាស,របកកាភ,0,0.5714285714285714,0.6153846153846153,0.42857142857142855
rus,រូស,រ៉ស,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
visvakar,វិស្វករ,វិស្វការ,0,0.875,0.9333333333333333,0.14285714285714285
babrechphneaek,ប៉ប្រិចភ្នែក,ប៉ប្រីជភែណៈ,0,0.5,0.6086956521739131,0.5
chraklhok,ច្រកល្ហក,ច្រឡក់ខ,0,0.375,0.5333333333333333,0.625
bat,បាទ,បាត់,0,0.5,0.5714285714285715,0.6666666666666666
hlai,ហ្លាយ,ហ្លៃ,0,0.6,0.6666666666666665,0.4
sromaul,ស្រមើល,ស្រមើល,1,1.0,1.0,0.0
ponrnea,ពណ៌នា,ពន្រាន់,0,0.2857142857142857,0.5,1.0
dangkeav,ដង្កាវ,ដង្កវ,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
kruob,គ្រួបៗ,គ្រួប,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
thnok,ថ្នក់,ថ្នក,0,0.8,0.888888888888889,0.2
uteahoron,ឧទាហរណ៍,ឧតាហារណ,0,0.5714285714285714,0.7142857142857143,0.42857142857142855
vibbdesareak,វិប្បដិសារៈ,វិប្បដិកាស្រ,0,0.6666666666666667,0.8695652173913043,0.36363636363636365
sampheavit,សម្ភាវិត,សម្ភាវិត,1,1.0,1.0,0.0
mokothopeakyar,មគធពាក្យ,មគធព្យាករ,0,0.5555555555555556,0.9411764705882353,0.5
kanhjrok,កញ្ជ្រក់,កញ្ជ្រក,0,0.875,0.9333333333333333,0.125
tramul,ត្រមុល,ត្រមុល,1,1.0,1.0,0.0
somothomr,សមធម៌,សមាធម៌,0,0.8333333333333334,0.9090909090909091,0.2
bratheaneanuyouk,ប្រធានានុយោគ,ប្រធានុនោយក,0,0.6666666666666667,0.8695652173913043,0.3333333333333333
he,ហែ,ហ៊ី,0,0.33333333333333337,0.4,1.0
rohao,រហោ,រហោ,1,1.0,1.0,0.0
brameanh,ប្រមាញ់,ប្រមាញ,0,0.8571428571428572,0.923076923076923,0.14285714285714285
thverkar,ធ្វើការ,ថ្វើករ៉ា,0,0.5,0.7999999999999999,0.5714285714285714
banhnhea,បញ្ញា,បញ្ញា,1,1.0,1.0,0.0
romhut,រម្ហូត,រម្ហុត,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
kaknakpak,គណបក្ស,កាក់ណក្សាល,0,0.30000000000000004,0.5,1.1666666666666667
phdel,ផ្ដិល,ផ្ដេល,0,0.8,0.8000000000000002,0.2
roauh,រអ៊ុះ,រអូច,0,0.4,0.4444444444444445,0.6
banhnheabaromi,បញ្ញាបារមី,បញ្ញាបារិកា,0,0.7272727272727273,0.761904761904762,0.3
trohoeng,ទ្រហឹង,ត្រហឹង,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
ubaveati,ឧបវាទី,ឧបវាទី,1,1.0,1.0,0.0
khsaoh,ខ្សោះ,ខ្សោះ,1,1.0,1.0,0.0
ular,ឧឡារ,ឧលារ,0,0.75,0.75,0.25
dirknorm,មេដឹក,ដឹកនាំ,0,0.16666666666666663,0.5454545454545454,1.0
bapaoch,ប៉ប៉ោច,ប៉ប៉ោច,1,1.0,1.0,0.0
aaveasae,អាវាសែ,អវាសី,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
sromik,ស្រមិក,ស្រមិក,1,1.0,1.0,0.0
brokul,ប្រគល់,ប្រគុល,0,0.6666666666666667,0.8333333333333334,0.3333333333333333
rok,រ៉ក,រក,0,0.6666666666666667,0.8,0.3333333333333333
poprich,ពព្រិច,ពព្រិច,1,1.0,1.0,0.0
pheaset,ភាសិត,ភាសិត,1,1.0,1.0,0.0
thlunh,ធ្លុញ,ធ្រុងហ្តិ,0,0.33333333333333337,0.42857142857142855,1.2
kauov,កៅអូវ,កៅអ,0,0.6,0.7499999999999999,0.4
thngailaor,ថ្ងៃល្អ,ថ្ងៃលោ,0,0.7142857142857143,0.7692307692307692,0.2857142857142857
romngeach,រម្ងាច,រំងាច,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
tontoam,ទន្ទាំ,ទន្ទាំ,1,1.0,1.0,0.0
proluotleak,ព្រលួតលាក់,ព្រលោលទាក់,0,0.7,0.8000000000000002,0.3
thleang,ធ្លាំង,ធ្លាង,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
meakhbouchea,មាឃបូជា,មាចសុលិង្ស,0,0.19999999999999996,0.23529411764705882,1.1428571428571428
tongkontrey,ទងកន្ត្រៃ,ទងកន្ត្រៃ,1,1.0,1.0,0.0
boksor,បក្ស,បក្ស,1,1.0,1.0,0.0
kron,គ្រាន់,ក្រន់,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
chaungaathear,ជើងអាធារ,ជើងអាហ្តារ,0,0.7,0.7777777777777777,0.375
hadak,ហាដក,ហាដក,1,1.0,1.0,0.0
kokuel,កក្អិល,កកឹល,0,0.5,0.6,0.5
prueu,ព្រឺ,ព្រឹក,0,0.6,0.6666666666666665,0.5
tomreab,តម្រាប់,តម្រាប,0,0.8571428571428572,0.923076923076923,0.14285714285714285
chorit,ចរិត,ចរិត,1,1.0,1.0,0.0
chivontor,ជីវន្ត,ជីវន្ទរ,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
vichnodthan,វិជនដ្ឋាន,វិចន្តវ័ដ្ឋ,0,0.36363636363636365,0.6,0.7777777777777778
aao,អោ៎,អ៊ោ,0,0.33333333333333337,0.6666666666666666,0.6666666666666666
haehae,ហេះៗ,ហែហា,0,0.25,0.25,0.75
aameatyar,អាមាត្យ,អាមាត្យ,1,1.0,1.0,0.0
bodekomm,បដិកម្ម,បដិកម្ម,1,1.0,1.0,0.0
aokotoveti,អកតវេទី,អកតវេទី,1,1.0,1.0,0.0
rochotak,រជតៈ,រជតក,0,0.75,0.75,0.25
chit,ជិត,ជិត,1,1.0,1.0,0.0
bronang,ប្រណាំង,ប្រណាំង,1,1.0,1.0,0.0
somrom,សមរម្យ,សមរម,0,0.6666666666666667,0.8,0.3333333333333333
phtan,ផ្ទាន់,ផ្ទាន់,1,1.0,1.0,0.0
tienkoul,ទៀនគោល,ទីកឹបណ៍,0,0.1428571428571429,0.15384615384615383,1.0
robeang,របៀង,របៀង,1,1.0,1.0,0.0
batum,បទុម,បទុម,1,1.0,1.0,0.0
sabroleab,សាបរលាប,សាប្រលាប,0,0.875,0.9333333333333333,0.14285714285714285
lachav,ឡាចៅ,លាវ័ច,0,0.19999999999999996,0.4444444444444445,1.0
broteak,ប្រទាក់,ប្រទាក់,1,1.0,1.0,0.0
ongkor,អង្គរ,អង្គរ,1,1.0,1.0,0.0
ubassai,ឧបស្ស័យ,ឧសប្ស័យ,0,0.7142857142857143,1.0,0.2857142857142857
roluot,រលួត,រលួត,1,1.0,1.0,0.0
pailin,ប៉ៃលិន,ពាហ្រិត,0,0.1428571428571429,0.15384615384615383,1.0
rut,រូត,រូត,1,1.0,1.0,0.0
khnhaekkhnhak,ខ្ញែកខ្ញក,ខ្ញែកខ្ញាក់,0,0.8181818181818181,0.9,0.2222222222222222
phumtevota,ភូមទេវតា,ភុទមិវត្វ,0,0.33333333333333337,0.5882352941176471,0.75
brakal,ប្រកល់,ប្រកាល់,0,0.8571428571428572,0.923076923076923,0.16666666666666666
monusar,មនូសារ,មនសុះ,0,0.5,0.5454545454545454,0.5
lien,លៀន,លៀន,1,1.0,1.0,0.0
thoneakearik,ធនាគារិក,ធនាការិៈ,0,0.75,0.875,0.25
hlakhlang,ហ្លាក់ហ្លាំង,ហ្លាខលើង,0,0.5,0.6,0.5
chompa,ចម្ប៉ា,ចម្ពា,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
nak,អ្នក,ណៈ,0,0.0,0.0,1.0
skuoy,ស្គួយ,ស្កួយ,0,0.8,0.8000000000000002,0.2
somputthor,សម្ពុទ្ធ,សម្ពុទ្ធ,1,1.0,1.0,0.0
viktthoneak,វិកត្ថនៈ,វិកត្ថនៈ,1,1.0,1.0,0.0
chour,ចូរ,ជួរ,0,0.33333333333333337,0.3333333333333333,0.6666666666666666
tholboth,ថលបថ,ថលផប,0,0.5,0.75,0.5
aothivochoneak,អធិវចនៈ,អធិវាជនៈ,0,0.75,0.7999999999999999,0.2857142857142857
soslao,សស្លោ,សស្លោ,1,1.0,1.0,0.0
khsachkondal,ខ្សាច់កណ្ដាល,ខ្សាច់កណ្ដល់,0,0.8333333333333334,0.9166666666666666,0.16666666666666666
nisakar,និសាករ,និសាករ,1,1.0,1.0,0.0
srabachbab,ស្របច្បាប់,ស្របាចប្បា,0,0.6,0.9,0.4
broteksen,ប្រទក្សិណ,ប្រតិក្សិណ,0,0.8,0.8421052631578948,0.2222222222222222
bievotsor,បៀវត្ស,បៀវតុស,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
saom,សោម,សៅ,0,0.33333333333333337,0.4,0.6666666666666666
rokhak,រខក់,រខក,0,0.75,0.8571428571428571,0.25
karphat,កាផាត់,ការផាទ,0,0.5,0.6666666666666666,0.5
bonyatin,បុណ្យទិន,បន្យាត្នី,0,0.33333333333333337,0.47058823529411764,0.75
laemlam,ឡេមឡាម,ឡេមឡាំង,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
sombursbaek,សម្បុរស្បែក,សម្បុរស្បែក,1,1.0,1.0,0.0
konsongkot,កូនសង្កត់,កន្សង់កាវ,0,0.4444444444444444,0.7777777777777778,0.5555555555555556
heb,ហិប,ហេប,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
poprouch,ពព្រួច,ពព្រួច,1,1.0,1.0,0.0
samleakasamkhan,សម្លាក់សំខាន់,សម្លាសកម្មៈាន់,0,0.6428571428571428,0.7407407407407408,0.38461538461538464
chongrit,ចង្រិត,ចង្រិត,1,1.0,1.0,0.0
luka,លូកា,លុកា,0,0.75,0.75,0.25
komjaymear,កំចាយមារ,កំចាយមារ,1,1.0,1.0,0.0
ketisop,កិរ្តិសព្ទ,កិត្យសម,0,0.4,0.588235294117647,0.6
prach,ប្រាជ្ញ,ប្រាច,0,0.5714285714285714,0.6666666666666666,0.42857142857142855
lut,លូត,លុត,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
khon,ខន,ខន់,0,0.6666666666666667,0.8,0.5
puokvea,ពួកវា,ពោកវ៉ា,0,0.6666666666666667,0.7272727272727272,0.4
sengkhead,សិង្ឃាដ,សិង្ឃាដ,1,1.0,1.0,0.0
khousakhousvimutt,ឃោសាឃោសវិមុត្ត,ខោសវមេខទ្តរ,0,0.2857142857142857,0.4799999999999999,0.7142857142857143
kot,គាត់,គត់,0,0.75,0.8571428571428571,0.25
veanechchokar,វាណិជ្ជការ,វានិចក្ខ,0,0.4,0.5555555555555556,0.6
phtom,ផ្ទំ,ផ្ទំ,1,1.0,1.0,0.0
hirng,ហ៊ឹង,ហឹង,0,0.75,0.8571428571428571,0.25
vinhnheabani,វិញ្ញាបនី,វិញ្ញាបនី,1,1.0,1.0,0.0
bampoub,បំពោប,បំពួប,0,0.8,0.8000000000000002,0.2
katak,កាតាក,កាតៈ,0,0.6,0.6666666666666665,0.4
sroaaet,ស្រអែត,ស្រអែត,1,1.0,1.0,0.0
aontruk,អន្ត្រុក,អន្ត្រុក,1,1.0,1.0,0.0
aarokkhakamm,អរក្ខកម្ម,អរក្ខកម្ម,1,1.0,1.0,0.0
yeamkalik,យាមកាលិក,យាមក្លាវ,0,0.625,0.75,0.375
aorokun,អរគុណ,អរគុណ,1,1.0,1.0,0.0
toteaktoteam,ទទាក់ទទាម,ទទាក់ទទាម,1,1.0,1.0,0.0
trai,ត្រៃ,ត្រៃ,1,1.0,1.0,0.0
cheatarub,ជាតរូប,ជាតុរាប,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
sastrar,សស្ត្រ,សស្ត្រ,1,1.0,1.0,0.0
tesakal,ទេសកាល,តេសកាល,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
khur,ខួរ,គុរ,0,0.33333333333333337,0.3333333333333333,0.6666666666666666
lot,ឡូត៍,លត,0,0.25,0.3333333333333333,0.75
pisomey,ពិសម័យ,ពីសម័យ,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
proveaek,ព្រវែក,ព្រវែក,1,1.0,1.0,0.0
bonhchhich,បញ្ឆិច,បញ្ឆិច,1,1.0,1.0,0.0
kamphuonjerng,កំភួនជើង,កំភួនជើង,1,1.0,1.0,0.0
changkrok,ចង្គ្រក់,ចង្ក្រក,0,0.75,0.7999999999999999,0.25
dob,ដប់,ដប់,1,1.0,1.0,0.0
ristor,រិស្ត,រិស្ទ,0,0.8,0.8000000000000002,0.2
brathameasath,ប្រថមាសាឍ,ប្រថាមាសថា,0,0.7,0.8421052631578948,0.3333333333333333
phte,ផ្ទេរ,ផ្ទេរ,1,1.0,1.0,0.0
sachchhor,សជ្ឈ,សុច្ឆ,0,0.4,0.4444444444444445,0.75
robok,របុក,របក,0,0.75,0.8571428571428571,0.25
chgol,ឆ្ងល់,ចង់,0,0.4,0.5,0.6
hab,ហាប,ហប,0,0.6666666666666667,0.8,0.3333333333333333
aamitayus,អមិតាយុស,អមិទយោស,0,0.625,0.6666666666666666,0.375
pheareak,ភារៈ,ភារៈ,1,1.0,1.0,0.0
neali,នាលិ,នាលី,0,0.75,0.75,0.25
hasaneak,ហសនៈ,ហាសនៈ,0,0.8,0.888888888888889,0.25
yikoyouk,យីកយោក,យីកយោក,1,1.0,1.0,0.0
aameavosei,អមាវសី,អមាវាសី,0,0.8571428571428572,0.923076923076923,0.16666666666666666
krachas,ក្រចាស,ក្រចាស់,0,0.8571428571428572,0.923076923076923,0.16666666666666666
morokot,មរកត,មរកត,1,1.0,1.0,0.0
aokun,អគុណ,អគុណ,1,1.0,1.0,0.0
baoch,បោច,ប៉ោច,0,0.75,0.8571428571428571,0.3333333333333333
phlauy,ភ្លើយ,ផ្លើយ,0,0.8,0.8000000000000002,0.2
hemealay,ហិមាល័យ,ហេមារីដ,0,0.4285714285714286,0.42857142857142855,0.5714285714285714
aamnas,អំណស់,អំណាស់,0,0.8333333333333334,0.9090909090909091,0.2
longjong,ឡុងចុង,ឡង់ខាំង,0,0.2857142857142857,0.4615384615384615,0.8333333333333334
ctedivoire,កូតឌីវ័រ,ដ្រេវតីកដ,0,0.0,0.5882352941176471,1.125
thmae,ថ្មែ,ថ្មែ,1,1.0,1.0,0.0
reskon,រិះគន់,រេស្នក,0,0.33333333333333337,0.3333333333333333,0.6666666666666666
taokyeak,តោកយ៉ាក,តោកយៈ,0,0.5714285714285714,0.6666666666666666,0.42857142857142855
tmr,ស្អែក,ទ្ម,0,0.19999999999999996,0.25,0.8
sayonhar,សាយណ្ហ,សយន្ហ,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
somuteachar,សមុទាចារ,សមុទាចារ,1,1.0,1.0,0.0
korkhvek,កខ្វិក,កខ្វេក,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
horbb,ហប់,ហប្ប,0,0.5,0.5714285714285715,0.6666666666666666
laeuynileng,ឡើយនីលែង,ឡើយនីលែង,1,1.0,1.0,0.0
tontrum,តន្ត្រំ,ទន្ទ្រំ,0,0.7142857142857143,0.7142857142857143,0.2857142857142857
switzerland,ស្វីស,ស្ទីវិរ្មាបី,0,0.25,0.47058823529411764,1.8
chmuy,ជាមួយ,ឈ្មុយ,0,0.4,0.4000000000000001,0.6
rochchobbovenei,រជ្ជប្បវេណី,រជ្ជប្បវេណី,1,1.0,1.0,0.0
samphottamitt,សម្ភត្តមិត្ត,សម្ភត្តមិត្ត,1,1.0,1.0,0.0
hatthekobakak,ហត្ថិគោបក,ហត្ថិគោលសៈ,0,0.7,0.7368421052631577,0.3333333333333333
yeamea,យាមា,យាម៉ា,0,0.8,0.888888888888889,0.25
